gender,PhoneService,MultipleLines,InternetService,StreamingTV,StreamingMovies,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,1,2,2,2,2,0,105.7,6817.0,0
1,1,0,1,0,0,2,43.8,592.7,0
0,1,0,1,2,2,2,70.1,346.4,1
0,1,2,2,2,2,0,109.9,3694.7,0
1,1,0,1,0,2,3,65.1,3846.8,0
0,1,2,2,0,2,0,100.6,7325.1,0
0,1,2,2,0,2,0,84.5,662.7,1
1,1,0,1,0,0,2,46.0,46.0,1
1,1,2,2,0,0,1,95.1,4060.6,0
0,1,0,2,2,2,0,96.7,1588.3,0
1,1,2,2,2,2,2,100.1,3046.2,1
0,1,2,0,1,1,0,26.0,1796.6,0
1,1,0,1,0,0,1,49.7,1081.3,0
1,1,0,2,0,2,3,86.2,178.7,1
1,1,0,1,0,0,2,45.0,127.1,1
1,1,0,1,2,0,1,74.7,2308.6,0
0,1,0,1,0,0,0,43.9,43.9,0
1,1,2,2,2,2,1,100.2,908.6,0
0,1,0,2,0,0,1,83.0,4903.2,0
1,1,0,1,0,0,3,51.3,419.4,0
1,1,2,2,0,2,2,95.2,3532.9,0
0,1,2,2,2,2,1,109.2,5290.5,0
1,1,0,1,2,2,0,81.9,2078.6,0
1,1,0,2,2,0,2,79.6,79.6,1
1,1,2,2,2,2,3,114.0,6891.4,0
1,1,0,0,1,1,3,19.6,280.9,0
0,1,2,2,2,2,0,95.0,3440.3,0
0,1,0,0,1,1,3,20.5,696.8,0
0,1,0,0,1,1,3,20.0,47.7,0
1,1,0,0,1,1,3,19.3,602.9,0
0,1,2,2,2,2,2,106.1,2250.0,1
0,1,2,2,2,2,1,106.1,6981.4,1
0,1,2,2,0,0,0,80.4,2596.2,1
1,1,0,2,2,0,2,80.4,224.1,1
1,1,0,0,1,1,0,20.2,1412.7,0
0,1,0,2,2,2,2,110.1,1043.3,1
1,1,0,2,0,0,2,69.3,69.3,1
0,1,2,1,2,2,3,90.7,6322.1,0
1,1,2,2,2,2,2,94.3,424.5,1
0,1,2,1,2,0,0,63.3,4189.7,0
1,0,1,1,0,0,2,24.2,812.5,0
0,1,0,2,2,2,2,104.6,2180.6,0
1,1,0,0,1,1,1,19.4,1083.0,0
0,1,0,2,0,2,2,80.8,713.1,1
1,1,2,2,2,0,0,89.8,4959.6,0
1,1,2,2,0,2,1,106.1,3834.4,0
0,1,2,2,0,0,2,81.5,2122.1,1
1,1,2,2,2,2,1,106.7,7009.5,0
1,1,2,2,2,2,1,101.5,5373.1,1
0,0,1,1,2,0,0,39.0,2337.5,0
0,0,1,1,2,0,3,52.0,2884.9,0
1,1,2,2,2,2,3,109.8,3587.3,1
1,1,2,2,0,2,1,86.2,2745.7,1
1,1,2,2,2,2,3,93.9,486.9,1
1,1,0,0,1,1,3,19.6,314.5,0
0,1,2,2,0,2,3,88.9,3000.3,0
1,1,0,2,2,2,1,105.5,6205.5,1
1,1,2,1,2,0,0,70.9,4738.9,0
0,1,0,0,1,1,1,20.2,785.8,0
1,1,0,1,0,0,3,45.5,285.2,0
0,1,2,1,0,2,1,74.2,4805.7,0
0,1,0,0,1,1,3,20.5,1042.7,0
0,1,0,1,0,0,2,45.4,89.5,1
0,1,0,1,2,0,2,68.4,1299.8,0
1,1,0,1,0,0,0,60.5,3145.2,0
1,1,0,0,1,1,3,20.3,186.2,0
0,1,2,2,2,2,2,99.7,1566.8,0
0,1,2,2,2,2,0,105.6,7542.3,0
0,1,0,0,1,1,0,19.4,212.3,0
0,0,1,1,0,0,0,39.6,2424.5,0
1,1,0,0,1,1,0,19.4,641.2,0
0,1,0,2,2,0,1,80.5,463.1,1
0,1,2,2,2,2,2,100.0,3835.6,0
0,1,0,2,0,0,2,74.8,144.8,0
0,1,2,2,0,0,1,79.1,5552.5,0
1,1,2,1,0,2,2,60.2,60.2,1
0,1,0,2,0,2,2,80.2,181.1,1
1,1,2,2,2,2,1,109.7,8129.3,0
1,1,2,1,0,2,2,68.6,2877.1,0
0,1,2,2,0,0,2,74.9,485.3,0
0,1,2,2,0,2,2,94.6,3365.4,0
0,1,2,2,0,0,2,80.5,2429.1,0
0,1,2,0,1,1,3,24.5,1088.3,0
0,1,2,2,2,2,2,93.4,1444.7,1
0,1,0,0,1,1,1,20.1,552.9,0
1,1,2,2,2,0,2,90.7,2835.5,0
1,1,0,1,0,2,0,66.5,2728.6,1
0,1,0,0,1,1,3,18.8,279.2,0
1,0,1,1,2,2,1,58.6,1502.7,1
1,1,2,2,2,2,0,105.4,1559.3,0
1,1,0,2,0,0,2,71.7,135.8,0
0,1,0,1,0,0,0,50.3,593.8,1
1,1,2,2,0,0,3,79.4,1835.3,0
1,1,0,0,1,1,3,19.9,400.3,0
0,1,2,2,2,2,0,100.6,7113.8,0
1,1,2,2,2,2,2,101.3,2974.5,0
1,1,0,1,0,0,0,44.9,44.9,1
1,1,0,0,1,1,0,19.3,375.3,0
0,1,0,1,0,2,3,55.6,55.6,0
1,1,2,1,2,2,0,85.3,5560.0,0
0,1,0,0,1,1,3,19.9,283.8,0
0,1,0,0,1,1,3,19.9,35.9,1
0,1,2,1,0,0,2,70.0,2657.6,0
0,1,0,0,1,1,3,19.7,411.3,0
1,1,2,2,2,2,2,104.4,3205.6,0
1,1,0,1,0,0,1,64.1,4492.9,0
0,1,2,2,2,2,1,109.9,7332.4,0
0,1,2,1,2,2,1,92.3,6719.9,0
0,1,2,2,2,2,0,106.4,3520.8,1
0,1,2,2,0,0,1,80.8,332.5,1
1,1,0,1,2,0,0,60.0,1347.2,0
1,1,2,1,0,0,0,67.5,4508.7,0
0,1,2,2,2,2,0,104.9,5914.0,0
1,1,2,1,2,2,1,89.7,3348.1,0
0,0,1,1,0,0,0,25.2,331.9,0
1,1,2,2,0,2,2,83.3,803.3,1
1,1,0,2,2,0,2,80.9,356.1,0
1,1,2,1,2,2,0,86.2,5883.9,0
0,1,0,2,0,0,2,69.9,69.9,1
0,1,0,2,0,0,0,74.8,321.9,1
1,1,0,2,0,0,2,70.3,70.3,1
1,1,0,0,1,1,3,19.6,659.0,1
0,1,0,1,0,0,2,43.3,123.7,1
1,1,0,2,2,0,3,78.9,299.8,0
1,1,2,2,0,2,1,95.0,3008.2,0
1,1,2,0,1,1,1,25.2,1509.9,0
0,1,2,0,1,1,0,25.4,546.9,0
0,1,2,2,0,0,2,76.1,318.9,1
0,1,2,2,0,2,0,93.7,4839.2,0
0,0,1,1,0,0,0,25.2,468.4,0
1,1,0,1,0,0,2,44.1,483.7,1
1,1,0,1,0,0,1,56.4,1381.2,0
0,1,2,2,0,0,3,74.2,1387.0,0
1,0,1,1,0,0,3,24.3,96.1,1
1,1,0,2,0,2,0,78.1,947.3,1
0,1,2,2,2,0,2,88.2,1775.8,1
0,1,2,2,2,0,0,96.6,2878.0,0
0,1,2,1,0,2,0,64.1,3902.6,0
0,1,0,2,0,0,2,69.7,572.9,0
1,1,0,1,2,2,3,87.2,4345.0,0
0,0,1,1,2,2,3,51.0,306.0,1
0,1,2,1,2,2,0,73.5,2661.1,0
0,1,2,2,2,2,1,115.7,7968.9,1
0,1,2,2,2,2,2,101.5,101.5,1
1,1,0,2,0,0,2,87.6,2724.3,0
1,1,0,2,0,0,2,74.3,940.4,1
0,0,1,1,2,0,3,50.8,1386.8,0
0,1,2,1,2,0,0,70.4,3454.6,0
1,1,0,0,1,1,3,20.1,417.0,0
0,0,1,1,2,2,1,60.7,2234.6,0
0,1,2,2,2,2,0,106.0,4178.7,0
0,1,2,1,0,0,1,50.1,910.5,0
1,1,0,2,0,2,2,80.9,302.8,1
1,1,2,2,2,0,2,86.5,3029.1,1
1,1,2,1,0,2,1,68.9,1370.4,0
0,1,0,0,1,1,3,20.4,231.5,0
1,1,0,0,1,1,3,20.3,172.4,0
1,1,2,2,2,0,1,99.0,7061.7,0
1,1,0,0,1,1,0,20.1,1389.6,0
1,1,2,2,2,2,1,113.2,7993.3,0
1,1,0,1,2,2,3,79.2,2497.2,0
1,1,0,2,0,0,2,69.6,69.6,1
0,1,0,1,0,2,1,75.5,2424.5,0
1,1,0,2,0,0,3,70.9,70.9,1
0,1,0,2,0,0,3,69.4,69.4,1
0,1,2,1,2,2,2,79.7,5293.4,1
1,1,2,2,2,0,2,94.5,4156.8,0
0,1,0,2,2,0,0,86.6,1857.3,0
1,1,2,2,2,2,2,106.4,6751.4,0
1,1,2,0,1,1,0,24.7,1830.1,0
0,1,2,0,1,1,3,25.4,153.3,0
1,1,0,0,1,1,3,19.8,948.9,0
1,1,0,0,1,1,1,20.5,527.4,0
0,1,2,2,0,0,1,81.4,3213.8,0
1,1,2,0,1,1,0,25.3,1748.6,0
1,1,0,2,2,0,1,85.6,85.6,1
0,1,2,2,0,2,0,88.0,522.4,0
1,1,2,2,2,2,0,100.7,5688.1,1
1,1,0,1,0,2,0,68.8,1689.5,0
0,1,0,0,1,1,1,20.1,679.0,0
0,1,0,0,1,1,1,20.5,402.9,0
0,1,2,1,0,0,0,69.4,4237.5,0
0,1,0,0,1,1,0,19.9,1253.7,0
1,1,2,2,2,2,2,111.5,5703.3,0
0,1,2,1,0,0,1,56.8,1074.7,0
1,1,0,2,0,0,1,74.0,2524.5,1
1,1,2,2,0,2,0,94.4,5703.0,0
0,1,0,1,0,0,3,50.0,107.1,0
0,1,2,1,0,0,0,55.3,3983.6,0
1,1,0,2,2,2,2,110.5,5835.5,0
0,1,0,2,0,0,2,79.0,495.0,0
1,1,2,2,0,0,2,84.4,1938.1,0
0,1,2,1,0,2,1,70.8,4860.0,0
1,0,1,1,2,2,1,60.0,2768.7,0
0,1,0,2,0,2,3,85.5,4042.3,1
1,1,0,0,1,1,0,19.2,702.9,0
0,1,0,0,1,1,3,19.9,178.8,0
1,1,2,2,0,2,1,100.7,6018.7,0
0,1,0,1,2,2,0,79.4,5753.3,0
1,1,0,1,0,0,0,55.0,1916.0,0
1,1,2,0,1,1,3,26.8,733.6,0
0,1,2,2,2,2,2,101.4,3496.3,1
1,0,1,1,2,2,2,57.6,1367.8,0
0,1,2,0,1,1,1,25.2,1327.2,1
0,1,2,2,2,2,2,93.6,2404.1,0
1,1,2,2,0,0,0,80.5,5737.6,0
1,1,2,1,2,0,0,64.7,2347.9,0
1,1,0,2,0,0,0,75.2,496.9,1
0,1,2,2,0,0,2,73.6,520.0,1
0,1,2,1,0,2,1,78.6,5356.5,1
0,1,0,0,1,1,1,19.6,125.0,0
1,0,1,1,0,0,1,30.3,368.9,0
0,1,2,0,1,1,3,25.7,1110.5,0
0,1,2,1,0,2,1,81.0,5750.0,0
0,1,2,2,0,2,2,94.5,5124.6,1
1,1,0,0,1,1,3,20.1,184.4,0
0,1,0,2,0,0,2,69.1,69.1,1
0,1,2,1,0,0,2,54.3,2538.2,0
0,1,0,0,1,1,1,20.4,905.6,0
0,1,0,2,2,0,2,78.5,242.1,1
1,1,2,1,0,2,2,71.2,563.7,1
0,1,0,0,1,1,1,20.6,330.3,0
0,1,2,1,2,0,0,82.3,5815.2,0
1,1,0,1,0,0,2,45.8,45.8,1
1,1,0,2,0,2,1,89.5,6435.3,0
1,1,2,1,0,0,1,68.5,4014.0,0
1,1,0,0,1,1,3,19.3,54.7,0
0,1,2,1,2,0,0,65.2,723.4,0
1,1,2,1,2,2,1,80.6,4847.1,0
1,1,2,2,2,2,0,105.2,4599.2,0
1,1,0,1,0,0,3,51.0,123.1,0
1,1,0,0,1,1,1,20.5,147.6,0
0,1,2,2,0,0,2,75.1,75.1,0
0,0,1,1,2,0,3,50.2,2554.0,0
0,1,2,2,2,2,2,99.1,3395.8,1
0,1,0,0,1,1,2,19.4,374.5,1
1,1,0,2,0,0,0,75.4,1114.6,0
0,1,0,2,0,0,2,70.8,1207.0,0
0,1,0,2,2,2,2,90.3,2755.4,1
1,1,0,2,2,2,2,95.9,95.9,0
0,1,2,2,0,2,2,85.3,855.3,1
1,1,0,2,0,0,3,70.2,886.7,0
0,1,2,2,2,2,2,100.2,420.2,1
1,1,0,2,0,0,2,70.4,204.7,1
1,1,2,1,0,2,1,79.9,4786.1,0
1,1,0,2,0,0,0,69.8,144.6,1
1,1,0,2,0,2,0,80.9,1152.8,0
0,0,1,1,0,0,2,25.2,25.2,1
0,1,2,2,2,2,2,103.0,4414.3,1
1,1,2,2,0,0,1,74.8,1129.4,0
0,0,1,1,2,2,2,54.5,2854.6,1
1,1,2,0,1,1,3,25.5,84.2,0
1,1,0,2,0,0,0,75.1,1212.9,0
1,1,0,1,0,0,2,55.5,2444.3,0
0,1,2,2,0,0,2,81.3,586.0,1
0,1,0,1,0,0,2,49.2,295.7,0
1,1,2,2,2,2,0,111.6,8012.8,0
1,0,1,1,2,2,2,49.8,3069.5,0
0,1,0,0,1,1,3,19.7, ,0
1,1,0,0,1,1,3,20.1,39.3,0
1,1,2,1,2,2,2,90.2,4917.0,0
1,1,0,2,2,2,2,98.7,5669.5,0
0,1,2,2,0,0,2,84.8,6152.4,0
0,1,2,1,0,2,0,62.1,118.3,1
1,1,2,2,2,2,0,105.4,6794.8,0
1,1,0,1,0,2,1,73.9,3160.6,1
0,1,2,2,0,2,2,89.1,2177.5,1
1,1,0,1,0,0,3,49.4,232.6,0
0,1,2,2,2,2,0,116.6,8337.5,0
1,1,2,2,0,0,0,80.6,2656.5,1
0,1,2,2,0,2,2,85.3,2661.1,1
0,1,0,0,1,1,3,20.1,85.1,0
1,1,2,2,0,0,1,74.1,228.0,1
1,1,2,2,0,2,2,84.4,474.9,1
0,1,2,2,2,2,0,106.5,7348.8,1
1,1,0,2,0,2,2,80.5,1011.8,0
0,1,0,2,0,0,0,75.0,1574.0,0
0,1,2,1,0,2,3,69.9,4226.7,0
1,0,1,1,2,2,0,59.5,1884.7,0
0,1,2,1,2,2,2,73.0,3001.2,1
1,1,2,2,2,2,3,113.3,5032.3,0
0,1,2,1,2,2,1,90.1,6333.4,0
0,1,0,1,0,0,0,57.6,3046.4,1
0,0,1,1,0,2,0,44.3,2276.1,0
0,0,1,1,2,0,3,40.2,130.8,1
1,1,2,2,2,2,2,100.2,2983.8,1
0,0,1,1,2,2,2,45.3,3264.5,1
1,1,0,2,0,2,0,93.0,870.3,0
0,1,0,0,1,1,3,19.8,350.1,0
1,1,2,1,0,2,0,75.8,4264.3,0
0,1,2,1,0,2,3,65.0,2531.8,0
1,1,2,0,1,1,0,26.0,1638.7,0
1,1,2,2,0,0,3,79.6,79.6,1
1,1,2,1,0,0,2,54.9,3725.5,0
1,1,2,1,2,2,1,79.7,4786.2,0
0,1,2,1,0,2,1,69.0,2669.5,0
1,0,1,1,2,2,0,57.8,4039.3,0
0,1,0,0,1,1,2,19.6,717.3,0
1,0,1,1,0,0,2,30.5,167.2,0
0,1,0,1,0,0,3,49.7,1167.8,0
0,1,2,2,0,0,0,73.9,1284.2,1
1,0,1,1,0,0,3,38.9,2719.2,0
1,1,2,2,2,2,2,100.6,5611.7,0
0,1,2,2,2,2,2,104.4,6339.5,0
1,1,2,1,2,2,1,71.0,2080.1,0
1,1,0,1,2,0,3,65.6,593.3,0
1,1,2,0,1,1,1,26.0,1801.9,0
1,0,1,1,2,2,1,54.2,1240.3,1
0,1,0,1,0,0,2,49.3,91.1,1
0,1,0,0,1,1,3,20.6,1357.1,0
0,1,2,2,2,2,2,104.3,5278.2,1
1,1,2,2,2,2,1,113.7,8124.2,0
0,1,0,0,1,1,3,19.7,1025.1,0
0,1,0,1,2,0,1,76.9,5522.7,0
1,1,0,2,0,2,2,79.0,378.4,1
0,1,0,0,1,1,2,20.3,835.5,0
1,1,0,1,0,0,1,44.6,80.6,1
0,1,0,2,0,0,2,74.6,824.8,1
1,1,2,1,0,2,1,79.9,3326.2,1
1,1,2,1,2,2,1,88.0,6161.9,0
1,1,2,2,2,0,2,95.1,4888.7,1
0,1,2,2,0,2,2,93.9,5029.2,1
1,1,0,2,2,0,2,83.6,680.1,1
1,1,2,2,2,2,3,104.4,5232.9,0
1,1,0,2,2,2,3,100.2,5038.5,0
1,1,0,1,2,0,2,60.0,487.8,0
1,0,1,1,0,0,3,29.8,301.9,0
1,1,2,0,1,1,0,24.1,861.9,0
1,1,0,1,0,0,0,61.8,3024.2,0
1,0,1,1,0,0,1,35.7,646.1,0
0,1,0,0,1,1,3,19.7,258.4,0
0,1,0,2,2,2,2,99.9,2331.3,1
1,0,1,1,2,2,3,58.7,4145.3,0
1,1,0,1,2,2,1,77.6,5574.4,0
0,1,0,2,0,2,2,89.3,2210.2,0
0,1,2,1,2,2,1,78.8,3600.7,0
0,1,0,1,0,2,1,63.7,2763.4,0
1,1,0,2,2,2,2,96.1,1740.7,1
1,1,0,1,2,2,1,73.5,1905.7,0
0,1,0,1,2,0,2,55.4,449.8,1
1,1,0,1,0,0,2,44.5,82.7,0
1,1,0,1,0,0,3,44.8,220.5,0
0,1,0,2,0,2,2,84.2,519.2,1
0,1,2,2,2,2,2,110.8,5832.0,0
0,1,0,1,2,2,0,74.4,4317.4,0
0,1,0,1,2,2,0,75.4,2243.9,0
1,1,2,0,1,1,3,24.9,1680.3,0
1,1,2,2,2,2,2,105.2,4400.8,1
1,1,0,0,1,1,3,19.3,228.8,0
0,0,1,1,0,0,2,34.5,279.3,1
1,1,0,0,1,1,3,20.4,266.6,0
1,0,1,1,2,2,0,48.8,633.4,1
0,1,2,1,2,0,2,71.1,2168.2,0
0,0,1,1,0,0,2,30.0,249.0,1
0,1,0,0,1,1,3,20.5,1328.2,0
0,1,2,2,2,0,0,98.7,4525.8,0
1,1,0,1,2,2,2,79.2,943.9,0
0,1,2,2,0,0,2,80.3,3439.0,0
0,1,0,0,1,1,3,21.1,113.9,1
0,0,1,1,0,0,1,46.4,3353.4,0
1,1,2,1,2,2,2,79.0,5730.2,0
0,1,2,1,0,2,1,69.1,654.0,0
1,1,2,2,0,2,2,90.2,4554.9,0
1,0,1,1,2,0,3,40.9,1383.6,0
0,1,2,2,2,2,2,100.6,5515.0,0
1,1,0,2,0,0,2,74.7,1294.6,0
0,1,2,2,2,2,2,111.5,4915.2,0
1,0,1,1,0,0,1,29.5,1423.1,0
1,1,0,1,0,2,1,64.9,697.3,0
0,1,2,2,2,2,0,106.0,7723.7,1
0,1,2,2,0,0,0,81.6,2815.3,0
0,0,1,1,0,0,3,34.3,828.2,0
1,1,2,2,2,2,2,104.7,6333.8,0
0,0,1,1,0,0,1,30.5,208.7,1
0,1,0,0,1,1,2,20.0,288.1,1
0,1,2,2,2,2,2,104.4,2271.9,0
0,1,0,0,1,1,3,20.6,690.3,0
1,1,0,0,1,1,3,20.9,20.9,0
1,1,0,0,1,1,1,19.6,1079.7,0
1,1,0,1,0,2,3,64.9,685.6,0
1,1,2,0,1,1,0,24.3,838.5,0
1,0,1,1,0,0,2,25.3,25.3,1
1,1,0,1,0,0,3,46.0,46.0,1
0,1,0,1,2,2,2,73.2,3088.3,0
0,1,0,0,1,1,0,20.2,20.2,0
0,1,0,0,1,1,3,20.1,730.1,0
1,1,2,1,0,0,3,50.6,250.0,1
0,1,2,2,2,2,1,110.0,7138.7,0
1,0,1,1,0,0,1,33.5,1500.3,0
1,1,2,1,2,2,0,84.9,6065.3,0
0,1,0,2,2,2,2,94.4,5610.3,1
0,1,0,2,2,2,3,100.9,5552.1,0
1,1,2,2,2,2,1,113.1,7869.1,0
1,1,2,2,0,0,3,73.9,401.3,0
1,1,2,2,2,2,1,104.2,1299.1,0
0,1,0,0,1,1,3,20.2,165.5,0
0,1,2,2,2,2,0,99.7,4634.4,0
1,1,2,2,2,2,2,110.4,5893.2,1
1,1,2,2,0,2,2,83.4,2757.9,1
0,1,2,1,2,2,0,75.9,1549.8,0
1,1,2,2,2,2,2,100.0,5509.3,1
1,1,0,2,0,0,3,75.3,75.3,1
0,1,0,2,0,0,1,68.9,2959.0,0
0,1,2,1,2,2,0,87.1,6230.1,0
0,1,0,1,0,0,0,61.8,750.1,0
1,1,2,2,2,2,1,104.5,3685.0,0
0,1,2,0,1,1,0,25.6,1898.1,0
0,1,2,2,2,2,2,100.5,918.6,1
1,1,2,1,0,0,0,55.0,2474.0,0
1,1,2,2,2,2,1,104.4,6405.0,1
0,1,2,1,2,0,1,77.4,5396.3,0
0,1,2,2,0,0,2,75.0,825.7,1
1,1,0,2,0,0,2,69.7,135.2,0
0,1,0,0,1,1,3,19.4,46.4,0
1,1,0,2,2,0,2,79.0,303.2,1
0,1,0,1,0,0,2,49.2,169.1,1
1,0,1,1,2,0,1,34.8,114.0,0
1,1,2,1,2,0,0,64.9,2908.2,0
1,1,0,0,1,1,1,19.8,1311.6,0
1,1,2,2,0,2,1,90.9,4515.9,1
1,1,0,1,0,2,2,64.4,2053.1,0
0,1,2,1,0,0,2,50.2,50.2,0
1,1,0,1,0,0,3,46.0,46.0,1
1,1,2,1,2,2,1,86.5,5175.3,0
1,1,0,2,0,0,2,73.8,325.5,1
0,1,2,1,0,2,3,69.1,4096.9,0
0,1,0,1,0,0,3,45.3,155.4,0
0,1,0,0,1,1,3,19.9, ,0
0,1,0,0,1,1,3,20.3,475.1,0
1,1,2,2,0,0,0,84.7,6185.2,0
0,0,1,1,0,0,0,30.2,469.7,0
1,1,0,0,1,1,2,19.3,19.3,1
1,1,0,2,2,2,2,95.3,5464.7,1
0,1,0,2,2,0,3,86.3,3266.0,1
1,1,0,0,1,1,0,19.5,106.8,0
1,1,2,1,0,2,0,63.1,1067.1,0
1,0,1,1,0,0,1,30.1,1131.3,1
0,1,0,0,1,1,3,19.9,76.7,0
0,1,2,2,2,0,2,106.8,6252.9,1
1,1,2,2,0,0,0,84.5,5848.6,0
0,1,0,1,0,2,1,70.3,1706.5,0
0,1,0,0,1,1,1,20.4,107.6,0
0,1,0,2,2,2,2,94.1,811.7,0
1,1,0,0,1,1,0,19.5,159.4,0
1,1,0,0,1,1,0,19.7,655.9,1
0,1,0,1,0,2,1,71.4,4487.3,0
1,1,0,0,1,1,3,21.1,741.0,0
1,1,0,0,1,1,1,19.2,998.1,0
1,1,0,1,0,2,2,60.9,111.4,0
0,1,2,2,2,2,2,94.5,2653.7,1
0,1,0,2,0,0,2,75.0,151.8,0
0,0,1,1,2,2,2,54.6,1803.7,0
0,1,2,2,0,0,0,75.9,357.8,1
1,1,0,2,0,0,2,69.2,69.2,1
1,1,2,2,2,2,2,105.5,7544.0,0
0,1,0,2,2,2,3,89.6,3856.8,1
1,1,2,2,0,0,2,74.8,799.7,1
1,1,2,0,1,1,0,26.0,2007.0,0
0,1,0,2,2,2,2,96.0,2122.5,1
1,1,0,0,1,1,3,19.5,470.2,0
1,0,1,1,2,0,0,51.3,2151.6,0
1,1,0,0,1,1,3,19.1,19.1,1
0,1,2,2,0,0,2,80.3,1861.5,1
1,1,2,2,2,2,0,103.9,6767.1,0
1,1,2,2,2,2,3,109.6,5953.0,0
0,1,0,2,2,0,2,79.1,79.1,1
0,1,2,2,2,2,2,105.8,2998.0,0
1,0,1,1,0,0,2,29.2,357.2,0
1,1,0,2,2,0,0,80.1,679.3,1
1,1,0,2,0,0,2,70.2,194.2,0
0,1,0,0,1,1,2,20.0,20.0,1
1,1,2,2,2,0,2,89.2,2277.7,1
0,1,2,2,0,0,2,75.8,75.8,1
1,1,0,0,1,1,3,20.5,104.3,0
0,1,2,2,0,2,1,94.5,2659.4,1
1,1,2,1,0,2,3,59.0,601.6,0
1,1,2,2,2,2,0,104.1,1133.7,1
1,1,2,2,0,0,1,80.5,5224.4,1
0,1,0,0,1,1,1,20.0,1126.8,0
1,1,2,0,1,1,1,25.1,1275.6,0
1,0,1,1,0,0,3,31.0,95.1,1
1,1,2,2,2,2,1,117.4,8436.3,0
1,1,0,2,0,0,1,70.6,434.0,0
1,1,2,2,2,2,0,114.6,8100.3,0
0,1,0,0,1,1,3,19.8,309.4,0
1,1,0,1,2,0,0,69.9,4003.0,0
0,1,2,0,1,1,3,24.6,1657.4,0
1,0,1,1,0,0,2,31.1,347.3,1
1,1,2,0,1,1,0,24.7,1810.6,0
0,0,1,1,0,0,3,40.0,223.5,1
0,1,2,2,2,0,1,89.6,1633.0,0
0,1,0,2,2,2,2,94.7,3512.5,0
0,1,2,2,0,0,1,84.7,5377.8,0
0,0,1,1,2,2,0,54.9,2191.7,0
1,1,0,0,1,1,2,19.6,61.1,0
0,1,0,0,1,1,0,20.1,614.5,0
0,1,0,2,0,0,2,70.2,280.4,0
1,1,2,2,2,2,2,93.2,2931.0,1
0,1,2,2,0,0,1,74.2,1133.9,1
1,1,2,2,0,0,2,81.0,371.7,1
1,1,0,0,1,1,3,20.4,191.1,0
1,1,0,1,2,2,3,81.2,2545.8,0
1,1,0,1,0,0,2,49.5,49.5,0
0,1,0,2,0,2,2,81.1,81.1,0
0,1,0,2,2,2,2,100.2,198.5,0
1,1,2,0,1,1,0,23.3,797.1,0
1,1,0,0,1,1,2,19.6,99.6,0
0,1,0,1,0,0,2,50.2,168.2,1
0,1,0,1,0,0,0,49.1,593.1,0
0,1,2,0,1,1,0,24.2,1402.3,0
0,1,2,0,1,1,1,24.8,1859.1,0
1,1,0,2,0,0,3,69.4,69.4,1
0,1,0,2,2,0,2,84.8,84.8,1
1,1,2,1,2,2,1,90.1,2312.6,0
1,0,1,1,2,2,2,49.2,649.4,0
1,1,0,1,0,0,1,65.6,1010.0,0
0,1,2,2,0,2,2,95.9,6503.2,0
1,1,0,2,2,2,2,101.3,2754.5,1
1,1,0,2,0,0,2,69.4,341.6,0
1,1,2,0,1,1,1,25.0,1584.8,0
1,1,2,1,0,2,1,65.2,1043.4,1
1,1,0,2,2,0,3,79.7,152.7,1
1,0,1,1,0,0,3,39.1,1982.1,0
1,1,2,0,1,1,0,25.1,369.1,0
1,1,2,2,2,2,0,109.1,4454.3,0
0,1,0,2,0,0,1,71.3,1389.2,1
1,1,0,0,1,1,3,19.3,593.2,0
0,1,2,1,0,0,2,50.5,50.5,1
1,1,2,1,2,2,0,83.3,6042.7,0
1,1,0,1,2,2,3,84.8,2839.5,0
0,1,0,0,1,1,0,19.6,820.0,0
0,1,0,1,2,0,0,75.1,5336.4,0
0,1,0,2,2,2,2,94.8,759.6,0
0,0,1,1,0,0,3,34.2,256.6,0
0,1,0,0,1,1,3,19.9,1188.3,0
1,1,2,2,2,2,2,96.6,291.9,1
1,1,0,2,2,2,0,98.8,3959.2,0
1,1,2,0,1,1,0,25.3,1554.9,0
0,1,2,2,0,0,0,80.2,2265.3,1
1,1,0,0,1,1,3,19.6,883.4,0
0,1,0,0,1,1,3,20.2,20.2,1
0,1,2,0,1,1,3,24.8,1514.9,0
0,1,0,0,1,1,3,20.8,1186.0,0
0,1,2,2,0,2,2,84.9,2516.2,0
0,1,2,2,0,2,1,94.7,673.1,1
0,1,0,2,2,2,2,111.1,7321.1,0
0,1,0,1,2,2,3,70.0,347.4,1
1,1,0,1,0,0,0,52.9,1498.7,0
0,0,1,1,2,2,2,48.6,201.0,1
0,1,0,0,1,1,3,20.1,20.1,0
1,1,0,0,1,1,2,20.0,82.9,0
0,1,0,0,1,1,3,19.7,100.9,0
0,0,1,1,0,0,3,33.6,33.6,0
0,1,2,1,2,2,2,84.4,4059.4,1
1,1,0,1,0,0,1,55.1,102.8,1
0,1,2,1,2,2,2,84.9,1398.3,0
1,1,2,0,1,1,3,25.4,25.4,0
0,1,0,2,0,0,2,69.8,1729.4,0
0,1,0,1,0,0,3,53.7,1355.5,0
1,1,2,2,2,2,2,110.8,7751.7,0
0,1,0,0,1,1,1,20.0,198.7,0
0,1,0,2,0,0,2,84.4,4484.1,0
0,1,0,1,0,0,1,49.3,49.3,1
1,1,2,1,0,0,0,66.9,4370.3,0
0,1,2,1,0,2,3,65.6,237.2,0
1,1,0,0,1,1,3,20.4,150.6,0
0,0,1,1,2,2,1,56.6,3952.7,0
